WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
25,1,0,17,25,300,0,17,25,2,25,0,0,0,0.1489,0,0,0,26,1,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,1,0,0,0,167,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
17,1,0,4,31,44,0,4,0,0.5804,192,1,0,0,0.3125,0,0,9.8824,40,3,0,NotFaulty
16,2,0,19,88,32,0,19,9,0.8556,585,0.8333,2,0.4815,0.2857,1,1,35.1875,45,7,0.0318,NotFaulty
4,1,0,2,7,4,0,2,3,0.3333,23,0,0,0,0.625,0,0,4.5,183,1,0,NotFaulty
2,1,0,8,12,1,0,8,2,2,45,0,0,0,0.5,0,0,21.5,368,2,0.0318,NotFaulty
4,1,0,3,11,6,0,3,4,2,79,0,0,0,0.3333,0,0,18.75,185,3,0,NotFaulty
1,3,0,0,4,0,0,0,0,2,22,0,0,1,1,0,0,21,744,1,0,NotFaulty
3,1,0,12,11,1,0,12,2,0.5,29,0,0,0,0.6667,0,0,8.3333,249,1,0,NotFaulty
3,1,0,11,9,0,0,11,2,0.3333,37,0,0,0,0.5,0,0,10.3333,250,1,0,NotFaulty
3,1,0,4,5,3,0,4,2,1,18,0,0,0,0.5,0,0,4.6667,251,1,0,NotFaulty
1,3,0,0,3,0,0,0,0,2,9,0,0,1,1,0,0,8,754,1,0,NotFaulty
3,1,0,11,14,1,0,11,2,0,51,0,0,0,0.5,0,0,15.6667,252,1,0,NotFaulty
3,1,0,5,16,1,0,5,2,0,91,0,0,0,0.5,0,0,29,253,1,0,NotFaulty
3,1,0,3,5,3,0,3,2,1,19,0,0,0,0.5,0,0,5,254,1,0,NotFaulty
33,1,0,61,165,356,0,61,22,0.9615,1448,0.6512,0,0,0.142,0,0,41.5758,25,9,0.0301,NotFaulty
3,3,0,0,5,3,0,0,3,1.5,18,1,0,1,0.7778,0,0,4.6667,278,1,0,NotFaulty
4,1,0,6,9,4,0,6,3,0.3333,44,0,0,0,0.5,0,0,9.5,210,2,0,NotFaulty
4,1,0,5,9,4,0,5,3,0.3333,52,0,0,0,0.4375,0,0,11.25,211,2,0,NotFaulty
4,1,0,9,11,4,0,9,3,0.3333,50,0,0,0,0.5,0,0,11,212,2,0,NotFaulty
4,1,0,6,7,4,0,6,3,0.3333,30,0,0,0,0.5,0,0,6,213,1,0,NotFaulty
4,1,0,6,9,4,0,6,3,0.3333,44,0,0,0,0.5,0,0,9.5,215,2,0,NotFaulty
4,1,0,3,5,4,0,3,3,0.5556,30,0,0,0,0.4375,0,0,5.75,216,1,0,NotFaulty
4,1,0,3,5,4,0,3,3,0.5556,30,0,0,0,0.4375,0,0,5.75,217,1,0,NotFaulty
34,1,0,37,97,295,0,37,26,0.9015,602,0.75,0,0,0.0939,0,0,16.2353,27,10,0.0286,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,461,1,0,NotFaulty
8,1,0,4,8,28,0,4,8,2,8,0,0,0,0.4167,0,0,0,116,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,932,1,0,NotFaulty
8,1,0,4,8,28,0,4,8,2,8,0,0,0,0.4583,0,0,0,117,1,0,NotFaulty
6,3,0,2,8,15,0,2,6,2,24,0,0,0.8718,0.6667,2,5,3,157,1,0,NotFaulty
3,1,0,1,4,3,0,1,2,1,9,0,0,0,1,0,0,1.6667,316,1,0,NotFaulty
1,4,0,1,5,0,0,1,0,2,28,0,0,1,1,0,0,27,952,3,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,953,1,0,NotFaulty
4,3,0,2,8,6,0,2,4,2,40,0,0,0.9474,0.5625,2,2,9,239,1,0,NotFaulty
7,2,0,6,21,19,0,6,5,0.9722,158,0.1667,4,0.7222,0.3333,1,1,20.7143,138,5,0.0318,NotFaulty
5,1,0,4,5,10,0,4,5,2,5,0,0,0,0.4,0,0,0,195,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,488,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,978,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,979,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,490,1,0,NotFaulty
15,1,0,6,32,13,0,6,15,0.3571,237,1,0,0,0.28,0,0,14.6667,67,5,0.0318,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.5,0,0,0,255,1,0,NotFaulty
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.7188,0,0,0,64,1,0,NotFaulty
9,2,0,3,23,26,0,3,6,0.8594,150,0.625,4,0.6842,0.3125,1,1,14.7778,116,3,0.0001,NotFaulty
9,2,0,3,23,26,0,3,6,0.8977,189,0.4545,7,0.6842,0.3125,1,1,18.7778,117,3,0.0001,NotFaulty
3,1,0,1,4,3,0,1,2,2,25,0,0,0,0.7778,0,0,7.3333,355,3,0,NotFaulty
3,1,0,1,4,3,0,1,2,2,19,0,0,0,0.7778,0,0,5.3333,356,1,0,NotFaulty
3,1,0,3,4,3,0,3,2,2,19,0,0,0,0.7778,0,0,5.3333,357,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1072,1,0,NotFaulty
22,1,0,5,25,231,0,5,21,1,38,0,0,0,0.4762,0,0,0.5909,49,1,0,NotFaulty
13,1,0,1,13,78,0,1,13,2,13,0,0,0,0.1678,0,0,0,85,1,0,NotFaulty
3,1,0,8,15,0,0,8,3,0.75,127,1,0,0,0.5556,0,0,40,372,8,0.0318,NotFaulty
4,1,0,4,6,4,0,4,4,0.6667,19,1,0,0,0.625,0,0,3.5,280,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,281,1,0,NotFaulty
9,1,0,7,21,0,0,7,8,0.5,121,0.3333,0,0,0.35,0,0,12.1111,126,3,0,NotFaulty
7,1,0,3,16,0,0,3,5,0.0833,115,0,0,0,0.5429,0,0,15.1429,164,3,0,NotFaulty
8,1,0,9,34,22,0,9,2,0.2857,176,1,0,0,0.3958,0,0,20.875,145,3,0.0318,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,292,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1171,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,42,0,0,0,0,0,0,40,1172,1,0,NotFaulty
3,1,0,3,5,1,0,3,1,0.3333,38,0,0,0,0.6667,0,0,10.6667,392,2,0,NotFaulty
18,1,0,9,59,107,0,9,16,0.7882,734,0.6,0,0,0.2255,1,1,39.5,68,9,0.0319,NotFaulty
2,1,0,1,10,1,0,1,1,2,38,0,0,0,0.75,0,0,18,617,8,0,NotFaulty
3,1,0,1,5,3,0,1,2,2,20,0,0,0,0.5556,0,0,5.6667,413,3,0,NotFaulty
3,1,0,1,5,3,0,1,2,2,20,0,0,0,0.5556,0,0,5.6667,415,3,0,NotFaulty
3,1,0,1,5,3,0,1,2,2,22,0,0,0,0.5556,0,0,6.3333,416,3,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,313,1,0,NotFaulty
6,1,0,5,10,15,0,5,5,2,20,0,0,0,0.625,0,0,2.3333,210,1,0,NotFaulty
6,1,0,3,7,15,0,3,5,1,12,0,1,0,0.7,0,0,0.8333,211,1,0,NotFaulty
6,1,0,7,26,0,0,7,6,0,139,1,0,0,0.5333,0,0,21.8333,213,3,0.0318,NotFaulty
4,1,0,2,6,6,0,2,3,2,12,0,0,0,0.5833,0,0,2,320,1,0,NotFaulty
4,1,0,1,5,6,0,1,3,1,10,0,1,0,0.6667,0,0,1.25,321,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1287,1,0,NotFaulty
3,1,0,2,5,1,0,2,2,0.5,24,0,0,0,0.5833,0,0,6.3333,430,1,0,NotFaulty
3,1,0,2,6,1,0,2,2,0,25,0,0,0,0.5,0,0,7,431,2,0,NotFaulty
12,1,0,10,42,0,0,10,11,0.5152,208,1,0,0,0.2381,0,0,16.0833,109,4,0.0334,NotFaulty
2,1,0,2,3,1,0,2,1,2,6,0,0,0,0.75,0,0,2,657,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1316,1,0,NotFaulty
9,1,0,12,61,14,0,12,7,0.5833,458,0.6667,0,0,0.3542,0,0,49.5556,150,16,0.0318,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,452,1,0,NotFaulty
11,1,0,10,56,11,0,10,9,0.55,354,1,0,0,0.38,0,0,31,126,18,0.0318,NotFaulty
4,1,0,10,9,4,0,10,3,0.3333,42,0,0,0,0.5,0,0,9,348,2,0,NotFaulty
4,1,0,6,9,4,0,6,3,0.3333,67,0,0,0,0.4167,0,0,14.25,349,2,0,NotFaulty
4,1,0,9,10,4,0,9,3,0.3333,33,0,0,0,0.5833,0,0,7,350,1,0,NotFaulty
4,1,0,3,9,2,0,3,2,0.5556,50,0,0,0,0.5833,0,0,10.75,353,5,0,NotFaulty
4,1,0,7,14,0,0,7,3,0.6667,49,0,0,0,0.45,0,0,10.75,354,3,0,NotFaulty
19,1,0,35,63,125,0,35,12,0.6429,365,1,0,0,0.1974,0,0,17.8421,76,4,0.0318,NotFaulty
6,1,0,9,19,1,0,9,3,0.8571,162,1,0,0,0.4583,0,0,24.8333,243,4,0.0318,NotFaulty
4,2,0,1,7,4,0,1,2,0.9333,67,0.2,5,0.8667,0.4444,1,1,14.5,365,1,0.0318,NotFaulty
3,1,0,8,9,1,0,8,2,0,33,0,0,0,0.5833,0,0,9.3333,488,1,0,NotFaulty
3,1,0,8,8,1,0,8,2,0,42,0,0,0,0.5833,0,0,12,489,1,0,NotFaulty
3,1,0,8,6,1,0,8,2,0,41,0,0,0,0.5333,0,0,11.6667,490,1,0,NotFaulty
3,1,0,6,7,1,0,6,2,0,41,0,0,0,0.5833,0,0,11.6667,491,1,0,NotFaulty
3,1,0,8,8,1,0,8,2,0.5,20,0,0,0,0.6667,0,0,5.3333,492,1,0,NotFaulty
6,1,0,2,15,1,0,2,3,0.44,128,0.8,0,0,0.55,0,0,19.5,248,5,0,NotFaulty
1,3,0,0,2,0,0,0,1,2,6,1,0,1,1,0,0,4,1490,1,0,NotFaulty
5,1,0,6,18,0,0,6,5,0.5,87,0.3333,0,0,0.48,0,0,15.8,300,4,0.0314,NotFaulty
5,1,0,4,11,0,0,4,5,0.5,49,1,0,0,0.4667,0,0,8.2,301,1,0,NotFaulty
4,1,0,3,8,0,0,3,4,0.6667,52,1,0,0,0.5,0,0,11.25,378,6,0,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.5625,0,0,0,379,1,0,NotFaulty
3,1,0,2,4,3,0,2,2,2,14,0,0,0,0.5556,0,0,3.6667,507,1,0,NotFaulty
8,1,0,9,8,28,0,9,8,2,8,0,0,0,0.3333,0,0,0,191,1,0,NotFaulty
7,1,0,2,18,0,0,2,7,0.5,99,1,0,0,0.3143,1,1,12.7143,220,6,0,NotFaulty
4,1,0,4,10,4,0,4,3,0.3333,32,0,0,0,0.625,0,0,6.75,386,1,0,NotFaulty
19,1,0,19,63,67,0,19,11,0.7986,404,0.875,0,0,0.1519,0,0,19.8421,83,8,0.0326,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,792,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1585,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1586,1,0,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,1,0,0,0,529,1,0,NotFaulty
3,1,0,0,4,0,0,0,3,0.5,20,1,0,0,0.5556,0,0,5,530,1,0,NotFaulty
6,1,0,4,8,5,0,4,6,0.5333,50,1,0,0,0.5,0,0,6.8333,266,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,1600,1,0,NotFaulty
5,2,0,2,11,8,0,2,3,0.9375,72,0.25,4,0.8125,0.4167,1,1,12.6,321,2,0.0318,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1607,1,0,NotFaulty
9,1,0,7,19,0,0,7,9,0,58,1,0,0,0.2593,0,0,5.3333,179,2,0,NotFaulty
10,1,0,10,20,0,0,10,9,0.1111,86,1,0,0,0.325,0,0,7.5,162,2,0.0318,NotFaulty
10,1,0,16,43,41,0,16,9,0.7778,213,1,0,0,0.284,0,0,20,165,4,0.0318,NotFaulty
9,1,0,9,10,36,0,9,8,1,16,0,0,0,0.3929,0,0,0.5556,184,1,0,NotFaulty
2,1,0,4,2,1,0,4,2,2,2,0,0,0,0.625,0,0,0,831,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1663,1,0,NotFaulty
5,1,0,1,12,0,0,1,5,0.25,57,1,0,0,0.4667,0,0,10,334,4,0.0318,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
20,1,0,5,39,150,0,5,20,0.8854,256,1,0,0,0.37,0,0,10.95,84,2,0,NotFaulty
20,1,0,4,21,156,0,4,18,0.8885,172,1,0,0,0.27,0,0,6.75,85,3,0.0318,NotFaulty
18,1,0,2,18,153,0,2,18,2,18,0,0,0,1,0,0,0,96,1,0,NotFaulty
6,1,0,4,6,15,0,4,6,2,6,0,0,0,0.5833,0,0,0,289,1,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1739,1,0,NotFaulty
4,1,0,3,8,4,0,3,3,0.3333,32,0,0,0,0.5,0,0,6.5,435,1,0,NotFaulty
17,1,0,26,66,76,0,26,7,0.75,593,0.8889,0,0,0.1683,0,0,33.3529,105,18,0.0318,NotFaulty
3,1,0,4,5,3,0,4,2,1,22,0,0,0,0.4667,0,0,6,599,1,0,NotFaulty
3,1,0,6,7,1,0,6,2,0,40,0,0,0,0.5,0,0,11.3333,600,1,0,NotFaulty
3,2,0,4,39,0,0,4,2,0.25,168,0.5,0,0.9697,0.6667,0,0,54.3333,604,9,0,NotFaulty
3,1,0,3,5,3,0,3,2,2,14,0,0,0,0.5556,0,0,3.6667,605,1,0,NotFaulty
6,1,0,4,13,0,0,4,0,0.5333,90,0,0,0,0.45,0,0,13.5,305,5,0,NotFaulty
3,4,0,2,8,3,0,2,3,2,32,0,0,0.9756,0.6667,0,0,9.6667,611,2,0,NotFaulty
5,1,0,13,35,0,0,13,1,0.5,386,1,0,0,0.55,0,0,75.6,373,19,0.0318,NotFaulty
3,1,0,4,6,1,0,4,2,0.5,32,0,0,0,0.4667,0,0,9,624,3,0,NotFaulty
6,1,0,7,16,3,0,7,5,0.5333,61,0.3333,0,0,0.4444,0,0,8.6667,313,1,0,NotFaulty
12,1,0,14,25,42,0,14,7,0.7424,167,1,0,0,0.2222,0,0,12.4167,158,6,0,NotFaulty
10,1,0,15,34,1,0,15,10,0.5556,137,1,0,0,0.3125,0,0,12.5,191,2,0.0318,NotFaulty
10,1,0,16,41,23,0,16,10,0.6111,165,1,0,0,0.25,0,0,15.3,192,3,0.0318,NotFaulty
4,1,0,4,8,0,0,4,4,0.3333,32,1,0,0,0.625,0,0,6.5,482,1,0,NotFaulty
4,1,0,4,13,0,0,4,4,0.2222,69,1,0,0,0.4375,0,0,15.5,484,3,0,NotFaulty
4,1,0,1,7,0,0,1,3,0.6667,46,0.6667,0,0,0.6667,0,0,9.75,486,5,0,NotFaulty
6,1,0,3,6,15,0,3,6,2,6,0,0,0,0.7778,0,0,0,325,1,0,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1953,1,0,NotFaulty
3,1,0,3,5,3,0,3,2,2,14,0,0,0,0.5556,0,0,3.6667,652,1,0,NotFaulty
6,1,0,2,8,15,0,2,5,2,23,0,0,0,1,0,0,2.8333,327,1,0,NotFaulty
12,2,0,6,22,64,0,6,10,0.9545,83,0.5,2,0.5652,0.3333,1,1,5.75,164,1,0,NotFaulty
5,1,0,12,13,10,0,12,4,1,62,0,0,0,0.375,0,0,11.2,395,1,0,NotFaulty
3,1,0,6,3,3,0,6,3,2,3,0,0,0,0.6,0,0,0,660,1,0,NotFaulty
3,1,0,4,11,1,0,4,2,0,51,0,0,0,0.4667,0,0,15.3333,662,4,0,NotFaulty
9,1,0,6,18,34,0,6,8,0.75,60,0,0,0,0.4444,0,0,5.5556,221,1,0,NotFaulty
3,1,0,4,6,1,0,4,2,0,27,0,0,0,0.4667,0,0,7.3333,666,1,0,NotFaulty
7,1,0,9,24,9,0,9,5,0.2778,124,0.6667,0,0,0.4762,0,0,16.2857,287,4,0,NotFaulty
16,1,0,10,28,62,0,10,6,0.6571,175,0.8571,0,0,0.1806,0,0,9.5,127,4,0,NotFaulty
2,1,0,4,2,1,0,4,2,2,2,0,0,0,0.625,0,0,0,1018,1,0,NotFaulty
12,1,0,17,55,0,0,17,11,0.4545,257,1,0,0,0.25,0,0,20.1667,171,7,0.0318,NotFaulty
12,1,0,13,20,44,0,13,9,0.8701,120,1,0,0,0.1852,0,0,8.4167,172,2,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
7,1,0,2,15,0,0,2,3,0.5556,96,1,0,0,0.3714,1,1,12.2857,302,7,0,NotFaulty
5,1,0,8,32,0,0,8,4,0.5,347,0.8,0,0,0.4583,0,0,67.4,427,13,0.0318,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2137,1,0,NotFaulty
7,2,0,7,25,5,0,7,5,0.75,110,0.75,2,0.7222,0.4167,1,1,14.1429,306,3,0.0318,NotFaulty
3,1,0,4,3,3,0,4,3,2,3,0,0,0,0.7778,0,0,0,717,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2152,1,0,NotFaulty
6,1,0,3,17,13,0,3,6,0,71,1,0,0,0.5,0,0,10.6667,360,3,0.0318,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2161,1,0,NotFaulty
3,1,0,7,7,1,0,7,2,0,24,0,0,0,0.5,0,0,6.6667,721,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,2165,1,0,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,542,1,0,NotFaulty
6,1,0,3,7,3,0,3,6,0.75,45,1,0,0,0.3333,0,0,5.8333,362,2,0,NotFaulty
4,1,0,7,18,6,0,7,4,2,89,0,0,0,0.6667,0,0,21.25,545,2,0.032,NotFaulty
8,1,0,2,13,0,0,2,8,0.5714,115,1,0,0,0.3438,1,1,13,274,8,0.0319,NotFaulty
4,1,0,4,6,4,0,4,3,0.3333,40,0,0,0,0.4,0,0,8,550,1,0,NotFaulty
3,1,0,6,10,1,0,6,2,0.5,41,0,0,0,0.4667,0,0,12,735,2,0,NotFaulty
4,1,0,6,11,2,0,6,2,0.5,88,0,0,0,0.4444,0,0,20,554,9,0,NotFaulty
19,1,0,24,62,85,0,24,7,0.8016,372,0.8571,0,0,0.254,0,0,18.2105,118,4,0.0318,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2254,1,0,NotFaulty
6,1,0,15,38,0,0,15,4,0.2667,338,1,0,0,0.3143,1,1,54.3333,380,17,0.0318,NotFaulty
5,1,0,13,26,2,0,13,3,0.75,167,1,0,0,0.4063,0,0,30.2,457,2,0,NotFaulty
3,1,0,1,4,0,0,1,3,0.5,20,1,0,0,0.5556,0,0,5,764,1,0.0319,NotFaulty
7,1,0,4,7,21,0,4,7,2,7,0,0,0,0.3333,0,0,0,328,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.75,0,0,0,1150,1,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,768,1,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.6667,0,0,0,1153,1,0,NotFaulty
10,1,0,3,15,27,0,3,9,0.4722,124,1,0,0,0.2833,0,0,11,232,5,0.0318,NotFaulty
2,1,0,9,6,0,0,9,2,0,36,1,0,0,0.6,0,0,16,1163,1,0.0318,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2328,1,0,NotFaulty
4,1,0,19,31,4,0,19,3,0.3333,122,0,0,0,0.5,0,0,29,583,3,0,NotFaulty
2,1,0,1,4,1,0,1,1,1,12,0,0,0,0.625,0,0,4.5,1168,1,0,NotFaulty
4,1,0,7,6,4,0,7,3,0.3333,35,0,0,0,0.5,0,0,7,585,1,0,NotFaulty
4,1,0,8,7,4,0,8,3,0.3333,38,0,0,0,0.45,0,0,7.75,586,1,0,NotFaulty
3,1,0,4,8,1,0,4,1,0,46,0,0,0,0.6667,0,0,13.3333,782,1,0,NotFaulty
4,1,0,8,12,0,0,8,3,0.1667,45,0,0,0,0.5,0,0,9.75,587,1,0,NotFaulty
11,1,0,21,71,19,0,21,1,0.325,536,0.75,0,0,0.2338,0,0,47.3636,215,7,0,NotFaulty
45,1,0,51,154,668,0,51,10,0.9324,1378,0.8571,0,0,0.1048,0,0,28.6889,54,12,0.0329,NotFaulty
3,1,0,2,6,3,0,2,2,2,26,0,0,0,0.5556,0,0,7.6667,825,4,0,NotFaulty
8,1,0,27,57,12,0,27,5,0.7143,470,0.25,0,0,0.3061,0,0,56.25,314,25,0.0308,NotFaulty
8,1,0,5,25,0,0,5,7,0.5714,138,1,0,0,0.2708,1,1,15.75,316,7,0,NotFaulty
3,1,0,5,13,0,0,5,2,0.5,61,1,0,0,0.6667,0,0,18.3333,846,3,0,NotFaulty
3,1,0,2,4,3,0,2,2,2,10,0,0,0,0.8333,0,0,2.3333,847,1,0,NotFaulty
3,1,0,2,4,3,0,2,2,1,9,0,1,0,1,0,0,1.6667,848,1,0,NotFaulty
3,1,0,4,6,0,0,4,2,0.3333,30,0,0,0,0.5,0,0,8,849,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,2548,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,1275,1,0,NotFaulty
7,1,0,16,41,15,0,16,5,0.6333,252,0.8,0,0,0.3611,0,0,34.2857,367,10,0,NotFaulty
17,1,0,12,60,130,0,12,15,0.9792,411,0,0,0,0.101,0,0,23,154,8,0.0318,NotFaulty
9,1,0,1,22,36,0,1,8,2,218,0,0,0,0.2222,0,0,23.2222,293,7,0,NotFaulty
5,2,0,1,8,6,0,1,3,0.85,67,0.4,4,0.8125,0.4167,1,1,11.4,529,1,0.0318,NotFaulty
4,1,0,4,6,4,0,4,4,0.6667,19,1,0,0,0.625,0,0,3.5,662,1,0,NotFaulty
2,1,0,2,9,1,0,2,2,2,48,0,0,0,0.5,0,0,23,1328,5,0,NotFaulty
3,1,0,4,5,3,0,4,2,2,19,0,0,0,0.7778,0,0,5.3333,886,1,0,NotFaulty
3,1,0,4,5,3,0,4,2,2,19,0,0,0,0.7778,0,0,5.3333,887,1,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,2664,1,0,NotFaulty
5,2,0,2,14,8,0,2,3,0.9167,67,0.3333,3,0.8125,0.4167,1,1,11.8,534,4,0,NotFaulty
4,1,0,9,26,4,0,9,3,0.6667,108,0.6667,0,0,0.5556,0,0,25.25,671,8,0.0318,NotFaulty
6,2,0,4,11,13,0,4,3,0.9333,52,0.3333,3,0.8125,0.45,1,1,7.1667,448,1,0.0318,NotFaulty
6,1,0,0,19,9,0,0,5,0.7333,281,0.6667,0,0,0.2,0,0,45.3333,452,9,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2713,1,0,NotFaulty
7,1,0,2,18,0,0,2,6,0.625,146,0.75,0,0,0.4444,1,1,19.2857,390,6,0.0321,NotFaulty
3,1,0,3,6,1,0,3,2,0,19,0,0,0,0.6667,0,0,5,911,1,0,NotFaulty
3,1,0,4,5,1,0,4,2,0,19,0,0,0,0.6667,0,0,5,912,1,0,NotFaulty
3,1,0,3,5,1,0,3,2,0,19,0,0,0,0.6667,0,0,5,913,1,0,NotFaulty
9,1,0,11,19,18,0,11,7,0.875,86,1,0,0,0.2667,0,0,8,305,2,0,NotFaulty
3,1,0,7,6,1,0,7,2,0,38,0,0,0,0.5,0,0,10.6667,917,1,0,NotFaulty
3,1,0,7,10,1,0,7,2,0,56,0,0,0,0.4667,0,0,16.3333,919,2,0,NotFaulty
3,1,0,6,5,1,0,6,2,0,43,0,0,0,0.4667,0,0,11.6667,920,1,0,NotFaulty
3,1,0,6,5,1,0,6,2,0,43,0,0,0,0.5,0,0,11.6667,921,1,0,NotFaulty
3,1,0,9,10,1,0,9,2,0,63,0,0,0,0.5,0,0,19,922,2,0,NotFaulty
3,1,0,9,10,1,0,9,2,0,63,0,0,0,0.5,0,0,19,923,2,0,NotFaulty
17,1,0,28,45,50,0,28,9,1,508,0.1667,0,0,0.1923,0,0,27.8235,164,2,0.0321,NotFaulty
11,1,0,13,31,0,0,13,10,0.8375,268,0.5,0,0,0.2386,0,0,22.6364,255,2,0.0006,NotFaulty
9,1,0,0,11,34,0,0,7,0.875,34,0,0,0,0.375,0,0,2.6667,312,1,0,NotFaulty
2,1,0,2,5,0,0,2,1,0,24,0,0,0,0.6,0,0,10,1408,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
7,1,0,8,14,0,0,8,7,0.5417,88,1,0,0,0.2857,0,0,11,403,1,0,NotFaulty
12,1,0,8,21,38,0,8,10,0.7045,123,1,0,0,0.2857,0,0,8.9167,236,4,0,NotFaulty
50,1,0,5,76,925,0,5,39,0.7403,1164,0.2727,0,0,0.165,1,1,22.06,59,8,0.0318,NotFaulty
9,1,0,5,18,36,0,5,8,2,60,0,0,0,0.5278,0,0,5.6667,329,2,0,NotFaulty
8,2,0,2,12,26,0,2,6,0.9286,61,0.5,2,0.6842,0.4286,1,1,6.375,371,1,0,NotFaulty
8,2,0,2,20,26,0,2,6,0.9286,83,0.5,2,0.6842,0.381,1,1,9.125,372,2,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1492,1,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.75,0,0,0,747,1,0,NotFaulty
8,2,0,4,19,26,0,4,6,0.9286,78,0.5,2,0.6842,0.381,1,1,8.5,374,2,0,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,2998,1,0,NotFaulty
